"Probe ID","Expression Value"
"1564945_at",3.550117363
"1564949_at",3.119741676
"1564950_at",2.950187693
"1564960_at",3.873046759
"1564962_at",3.209732698
"1564963_x_at",3.916282187
"1564964_at",7.407140514
"1564965_at",2.90591646
"1564970_at",4.118591951
"1564972_x_at",4.136177565
"1564974_at",3.850265909
"1564984_at",4.89968049
"1564985_a_at",3.621268915
"1564996_at",3.505642356
"1565000_a_at",4.442916776
"1565002_at",3.541001302
"1565016_at",4.611961678
"1565026_a_at",2.852430036
"1565027_at",5.284835624
"1565034_s_at",3.084442535
"1565065_at",4.33529031
"1565073_at",3.863178634
"1565080_at",3.971550805
"1565082_x_at",4.799785869
"1565105_at",3.53451672
"1565107_x_at",3.648813885
"1565111_x_at",3.325983484
"1565130_at",3.660198639
"1565131_x_at",3.36835449
"1565132_at",4.529485601
"1565149_at",5.941470785
"1565150_at",3.629096177
"1565152_at",3.357507159
"1565162_s_at",11.23718459
"1565192_at",3.033921438
"1565228_s_at",8.626952874
"1565242_at",3.553092831
"1565254_s_at",4.54433781
"1565265_at",3.899560243
"1565269_s_at",6.985706376
"1565282_at",3.77703617
"1565306_a_at",3.626347387
"1565320_at",5.184113278
"1565325_at",3.416586378
"1565329_at",3.244807276
"1565337_at",3.130127013
"1565338_x_at",3.323662057
"1565339_at",3.462335808
"1565346_a_at",3.254699873
"1565347_s_at",4.053878979
"1565358_at",3.794377035
"1565389_s_at",3.729147308
"1565406_a_at",4.48557974
"1565407_at",4.431453898
"1565424_at",3.132999285
"1565436_s_at",3.771772218
"1565446_at",2.723601805
"1565454_at",6.214041785
"1565483_at",5.277431074
"1565484_x_at",5.098329267
"1565495_at",4.182984401
"1565525_a_at",3.489842847
"1565527_x_at",4.334441705
"1565535_x_at",5.139770324
"1565537_at",5.225669078
"1565544_at",3.512477502
"1565546_at",3.070823898
"1565549_at",4.555920449
"1565554_at",5.331334779
"1565556_at",4.801446654
"1565557_at",3.862877411
"1565558_at",5.778503326
"1565559_at",5.344987822
"1565562_at",6.130078399
"1565563_at",2.790976152
"1565565_at",3.337703547
"1565566_a_at",6.493588199
"1565567_at",5.002787739
"1565576_at",3.644222327
"1565577_s_at",4.094468874
"1565578_at",3.311272268
"1565579_at",3.786251617
"1565580_s_at",4.009627205
"1565581_at",4.535376452
"1565582_at",3.982167166
"1565583_at",4.652178911
"1565585_at",3.393483913
"1565587_at",4.698372362
"1565588_at",3.492607413
"1565595_at",5.949733077
"1565596_at",3.224460681
"1565597_at",6.738290184
"1565598_at",6.710209373
"1565599_at",3.392274087
"1565601_at",3.338178645
"1565602_at",3.235624673
"1565603_at",6.351310397
"1565604_at",4.97092694
"1565608_at",3.418022404
"1565610_at",4.059615166
"1565611_at",6.982375062
"1565612_at",4.707001575
"1565613_at",3.577373245
"1565614_at",3.04566739
"1565616_at",3.436251308
"1565617_at",4.487309429
"1565618_at",4.576619112
"1565620_at",4.967784548
"1565621_at",3.251741339
"1565627_a_at",6.287318865
"1565628_at",3.590666683
"1565633_at",3.089447983
"1565635_at",3.3321781
"1565637_at",3.323267601
"1565638_at",3.003822008
"1565639_a_at",6.022206387
"1565641_at",6.72314204
"1565644_at",3.764215408
"1565650_at",3.714112966
"1565651_at",6.937447661
"1565653_at",3.258424421
"1565656_x_at",3.012166083
"1565657_at",2.834381833
"1565659_at",5.505063322
"1565660_at",5.878783282
"1565661_x_at",5.80439471
"1565662_at",6.688062485
"1565666_s_at",4.181676473
"1565668_at",3.303034262
"1565669_at",4.029846278
"1565671_a_at",5.102745219
"1565672_at",5.404815562
"1565673_at",3.600523154
"1565674_at",4.56188582
"1565677_at",5.177019102
"1565680_at",4.726333771
"1565681_s_at",7.613334276
"1565684_at",3.129410061
"1565685_at",2.966377322
"1565689_at",5.876002844
"1565690_at",3.530056053
"1565692_at",6.205329315
"1565693_at",3.449037371
"1565694_at",4.796947642
"1565696_at",5.142241615
"1565697_at",5.438257216
"1565698_at",3.344592186
"1565699_at",3.540148106
"1565700_at",3.895018576
"1565701_at",6.449637261
"1565702_at",2.917217805
"1565703_at",6.580348628
"1565705_x_at",4.824989919
"1565706_at",4.571810979
"1565713_at",4.179174984
"1565714_at",4.451188143
"1565715_at",4.140744998
"1565716_at",4.031679534
"1565717_s_at",6.69185105
"1565722_at",3.624594282
"1565723_at",3.732207603
"1565728_at",4.375969535
"1565729_at",4.898765794
"1565730_at",3.899484763
"1565731_at",6.180020567
"1565732_at",3.604490039
"1565733_at",4.420193788
"1565734_at",4.130662524
"1565735_at",4.530037726
"1565737_at",4.431453898
"1565738_at",4.631570386
"1565740_at",3.517730853
"1565741_at",3.355766905
"1565742_at",3.005985869
"1565743_at",6.945261801
"1565746_at",3.574732484
"1565748_at",4.029375729
"1565751_at",4.939793802
"1565752_at",5.823007132
"1565754_x_at",5.70323965
"1565755_at",2.794357702
"1565756_a_at",4.388620715
"1565758_at",3.959887178
"1565759_at",4.318566332
"1565760_at",2.813356042
"1565762_at",6.202889405
"1565763_at",5.491639427
"1565765_x_at",4.244040998
"1565768_at",4.190875166
"1565769_at",3.282337519
"1565771_at",5.571295516
"1565772_at",4.050377649
"1565774_at",3.703798224
"1565775_at",4.308744799
"1565776_at",4.152045607
"1565777_at",3.843951332
"1565778_at",4.429894597
"1565780_at",3.549248352
"1565783_at",5.126499091
"1565784_at",4.087280633
"1565786_x_at",6.051569833
"1565787_at",3.40195958
"1565788_at",2.995932931
"1565795_at",3.593226254
"1565797_at",3.854334818
"1565799_at",2.712310759
"1565800_x_at",2.872022644
"1565801_at",3.324838763
"1565802_at",4.934178324
"1565803_at",3.597371377
"1565804_at",5.220700782
"1565805_at",3.73992306
"1565806_at",2.919058032
"1565807_at",3.764883174
"1565809_x_at",3.09579277
"1565810_at",3.469566823
"1565811_at",4.249953791
"1565812_at",5.035739868
"1565814_at",4.130711575
"1565816_at",3.642009046
"1565817_at",3.797579255
"1565818_s_at",4.321347327
"1565819_at",2.948329401
"1565820_x_at",3.100836996
"1565821_at",4.67311804
"1565823_at",3.191309835
"1565825_at",4.028050029
"1565826_at",3.357507159
"1565829_at",4.777795693
"1565830_at",4.78208579
"1565832_at",3.880516136
"1565833_at",3.756547872
"1565834_a_at",3.826353573
"1565836_at",5.109891777
"1565837_at",3.100531995
"1565838_at",3.203769768
"1565839_a_at",3.146502862
"1565840_at",2.945387571
"1565843_s_at",5.424114667
"1565844_at",3.68669244
"1565845_at",6.18525932
"1565846_at",3.591693682
"1565848_at",4.547613185
"1565849_a_at",4.795676344
"1565851_at",3.007444592
"1565852_at",5.337722467
"1565856_at",3.21189061
"1565857_at",4.704830201
"1565858_at",4.219857864
"1565859_at",5.084944384
"1565860_at",3.438766826
"1565861_at",3.327537189
"1565862_a_at",4.702488438
"1565863_at",5.920902752
"1565866_a_at",3.913238052
"1565867_a_at",3.255282996
"1565868_at",3.231056576
"1565873_at",3.830948229
"1565874_at",3.13407701
"1565875_at",3.009970352
"1565876_x_at",3.04566739
"1565877_at",2.966020138
"1565879_at",4.851495041
"1565880_at",4.448071578
"1565881_at",4.878947558
"1565882_at",4.557422067
"1565886_at",6.325950767
"1565887_at",3.676989206
"1565888_at",3.54931643
"1565889_at",5.132463334
"1565890_at",3.578819165
"1565892_at",3.87478178
"1565894_at",4.569940485
"1565895_at",3.66995929
"1565896_at",3.555437243
"1565897_at",3.752519357
"1565898_at",3.171630668
"1565900_at",3.129410061
"1565903_at",5.265683032
"1565905_at",5.333791591
"1565906_at",3.747225343
"1565908_at",4.877887423
"1565909_at",4.48557974
"1565910_at",3.253211286
"1565911_at",4.986029568
"1565912_at",3.642765081
"1565913_at",3.736289727
"1565915_at",3.353434365
"1565917_at",3.153147182
"1565918_a_at",4.478253502
"1565920_at",3.286394186
"1565921_a_at",3.670316509
"1565923_at",3.147219806
"1565924_a_at",3.345676361
"1565925_at",3.046844583
"1565927_s_at",3.602524759
"1565928_at",4.401025507
"1565929_s_at",3.776014217
"1565934_at",3.269919297
"1565935_at",4.3985648
"1565936_a_at",3.507026083
"1565937_a_at",3.201366573
"1565939_at",3.046657387
"1565947_a_at",3.33332817
"1565949_x_at",3.347417605
"1565951_s_at",3.555437243
"1565974_at",5.055152101
"1565975_at",4.961906094
"1565976_at",4.660153296
"1565978_a_at",3.315300682
"1565998_at",3.491400769
"1565999_at",3.062770457
"1566001_at",5.20611529
"1566002_at",5.095974714
"1566003_x_at",6.14244952
"1566029_at",4.906552585
"1566030_at",3.483604527
"1566032_at",4.059690531
"1566033_at",3.705282253
"1566037_at",4.341907019
"1566038_at",4.349240449
"1566039_a_at",4.546798713
"1566040_at",5.037507639
"1566041_at",3.26440586
"1566042_at",3.565372409
"1566043_at",3.362706077
"1566044_at",3.97880597
"1566046_at",3.476270862
"1566047_at",2.945649724
"1566079_at",6.442402938
"1566080_at",3.393655233
"1566081_at",3.089708822
"1566082_at",3.357507159
"1566084_at",4.69873377
"1566086_at",3.661491302
"1566087_at",3.105572559
"1566093_at",3.555437243
"1566094_at",3.210790411
"1566096_x_at",3.603119619
"1566097_at",4.705117824
"1566098_at",4.762985019
"1566099_at",4.564991955
"1566101_at",3.272527836
"1566102_at",3.655364839
"1566105_at",4.792978954
"1566106_at",3.918405467
"1566108_at",3.890225523
"1566109_at",2.840551112
"1566110_at",5.744988529
"1566111_at",4.910875107
"1566113_at",5.766365237
"1566114_at",3.456720315
"1566115_at",4.476928436
"1566123_at",3.662329864
"1566124_a_at",3.555437243
"1566126_at",3.476031049
"1566127_at",3.628172183
"1566129_at",4.311144367
"1566134_at",6.442976725
"1566135_at",5.31968013
"1566136_at",5.848582053
"1566137_s_at",4.432145385
"1566138_at",5.006191664
"1566139_at",4.435011786
"1566140_at",3.299321163
"1566141_at",3.688511192
"1566142_at",5.415066537
"1566144_at",5.705490401
"1566145_s_at",4.531282092
"1566146_x_at",4.874593785
"1566147_a_at",5.255294631
"1566149_at",5.061407862
"1566150_at",3.15612452
"1566151_at",5.471013734
"1566152_a_at",3.529223825
"1566156_at",5.506907885
"1566157_x_at",5.495613445
"1566158_at",3.171602575
"1566161_at",3.088351295
"1566162_x_at",2.92244323
"1566163_at",4.182529259
"1566165_at",3.555437243
"1566166_at",5.031543319
"1566168_at",4.741191262
"1566169_at",3.274702511
"1566171_at",5.999382243
"1566176_at",3.591981702
"1566177_at",6.895326696
"1566178_x_at",6.635779031
"1566181_at",4.178537222
"1566182_at",4.713409205
"1566183_at",4.231249216
"1566185_at",5.759579592
"1566186_at",4.457335284
"1566190_at",3.431485652
"1566191_at",4.652054279
"1566194_at",3.738537792
"1566195_at",4.414421804
"1566201_at",3.130251488
"1566202_at",2.896282249
"1566203_at",3.591753146
"1566204_at",3.785803497
"1566207_at",5.990306061
"1566208_at",4.149762493
"1566209_at",3.465165231
"1566210_at",4.765705218
"1566215_at",3.562485873
"1566217_at",3.605312852
"1566218_at",4.094486549
"1566219_at",3.512053687
"1566221_at",4.185206878
"1566222_at",3.440606584
"1566228_at",4.080398935
"1566229_a_at",4.541224729
"1566231_at",4.849260804
"1566232_at",4.72000384
"1566235_at",4.711446573
"1566236_at",4.105884796
"1566242_at",4.800709537
"1566243_at",5.11179306
"1566248_at",3.927197918
"1566249_at",5.106583177
"1566251_at",2.807020072
"1566253_at",3.16694016
"1566256_s_at",3.353343662
"1566257_at",4.28918086
"1566265_at",4.283916041
"1566266_at",3.20309218
"1566267_at",3.694142614
"1566268_at",5.759579592
"1566269_at",3.251745612
"1566271_x_at",3.316540586
"1566272_at",3.038597046
"1566276_at",3.572543428
"1566277_at",3.126117748
"1566278_at",4.801446654
"1566279_at",3.339884085
"1566284_at",3.8588795
"1566285_at",3.129410061
"1566288_at",3.270380178
"1566289_at",3.458347203
"1566294_at",3.15797982
"1566295_at",4.0138572
"1566301_at",4.048413277
"1566302_at",3.563491513
"1566303_s_at",7.991732911
"1566323_at",3.0520598
"1566324_a_at",5.086709449
"1566337_x_at",3.059019014
"1566339_at",3.826821469
"1566340_at",4.497513609
"1566342_at",8.839032645
"1566362_at",2.926305996
"1566363_at",3.970762968
"1566402_at",4.128238534
"1566403_at",3.470851056
"1566419_at",3.416749505
"1566424_at",4.43968877
"1566425_at",5.394719003
"1566426_at",3.999196324
"1566427_at",4.242815397
"1566428_at",3.155408542
"1566432_at",5.70353348
"1566433_at",5.040004071
"1566437_at",3.037433307
"1566438_at",3.363514892
"1566439_at",2.835327538
"1566440_at",3.786978306
"1566441_at",3.526318009
"1566442_at",3.173845083
"1566445_at",3.166476354
"1566446_at",4.881785641
"1566447_at",3.415814679
"1566448_at",3.738980305
"1566449_at",3.094676493
"1566452_at",5.132463334
"1566454_at",5.941565728
"1566455_at",3.299757606
"1566456_at",5.645451136
"1566457_at",4.476624807
"1566459_at",2.850700169
"1566461_at",3.161875427
"1566462_at",3.212903886
"1566463_at",3.357507159
"1566464_at",3.378426033
"1566465_at",4.08578343
"1566468_at",3.264610114
"1566469_at",3.222920896
"1566471_at",7.012994128
"1566472_s_at",7.690180291
"1566473_a_at",4.978908038
"1566474_at",5.668040089
"1566475_at",4.305307432
"1566476_at",4.227515164
"1566477_at",4.841038483
"1566478_at",3.117026585
"1566480_x_at",6.251154268
"1566481_at",3.276324408
"1566482_at",3.988311782
"1566484_at",4.904987189
"1566485_at",3.146144456
"1566486_at",4.600854758
"1566487_at",3.086944263
"1566490_at",3.780190317
"1566491_at",4.55142243
"1566498_at",4.893931874
"1566499_at",3.627303551
"1566500_at",4.190478673
"1566501_at",4.726445718
"1566502_at",5.989700476
"1566503_at",4.48880678
"1566504_at",4.727436483
"1566505_at",3.64881202
"1566507_a_at",3.794011032
"1566509_s_at",8.483272444
"1566511_at",3.525526658
"1566512_at",6.31332433
"1566513_a_at",3.982167166
"1566514_at",4.431453898
"1566515_at",2.891489853
"1566517_at",3.504969473
"1566518_at",3.109528516
"1566524_a_at",4.332777783
"1566526_at",4.076218046
"1566527_at",4.84217125
"1566528_at",4.209298831
"1566535_at",5.976477635
"1566537_at",3.333232974
"1566538_at",3.508934097
"1566539_at",5.554503043
"1566540_at",3.312316236
"1566541_at",4.733775857
"1566543_at",4.220512607
"1566544_at",3.861593171
"1566548_at",5.1969348
"1566549_at",6.1005462
"1566550_at",3.591530599
"1566551_at",3.707803545
"1566555_at",3.764215408
"1566557_at",5.700242289
"1566558_x_at",6.53894655
"1566569_at",3.77211799
"1566571_at",5.568799177
"1566576_at",4.465565784
"1566577_at",4.300623962
"1566580_at",4.770040315
"1566581_at",5.382203125
"1566582_x_at",3.361815577
"1566585_at",3.004000762
"1566586_at",3.970908199
"1566596_at",4.611188815
"1566597_at",4.141336659
"1566598_at",4.588961106
"1566599_at",3.633167219
"1566600_at",3.086944263
"1566602_at",4.675353759
"1566603_s_at",3.723212503
"1566605_at",3.076093374
"1566606_a_at",3.068984854
"1566607_at",3.469793528
"1566608_at",3.455302175
"1566609_at",4.287957465
"1566622_at",5.167833306
"1566623_at",3.620326616
"1566624_at",2.958905413
"1566630_at",5.434114938
"1566631_at",3.947628818
"1566632_at",3.039152409
"1566633_at",5.364353453
"1566637_at",2.910076497
"1566638_at",3.200612887
"1566642_at",3.418824299
"1566643_a_at",5.170343944
"1566644_at",3.182218021
"1566645_at",3.320743219
"1566646_at",5.252213479
"1566647_s_at",4.517913067
"1566653_at",4.726877982
"1566656_a_at",3.654823854
"1566658_at",3.418412976
"1566664_at",3.661849085
"1566665_at",3.100649176
"1566666_at",3.156889162
"1566670_at",6.517185142
"1566671_a_at",6.610315369
"1566672_at",4.039492387
"1566673_at",2.958610486
"1566677_at",3.264732737
"1566678_at",4.946949764
"1566680_at",3.794559648
"1566688_at",4.435726489
"1566689_at",3.79551213
"1566690_at",5.501888069
"1566691_at",3.823241679
"1566693_at",3.677496658
"1566694_at",2.828162629
"1566695_at",2.955382392
"1566696_at",4.115732954
"1566697_at",4.282848593
"1566698_at",3.503469876
"1566700_at",4.576822266
"1566701_at",4.303305612
"1566702_at",3.901240778
"1566703_at",2.969062286
"1566709_at",3.764215408
"1566715_at",3.413016027
"1566716_at",4.540099719
"1566720_at",5.120244772
"1566721_at",4.510508237
"1566722_a_at",3.475796013
"1566725_at",3.175046519
"1566726_at",3.830317976
"1566727_at",4.148490291
"1566728_at",4.029445029
"1566734_at",3.607945035
"1566735_at",3.467219985
"1566737_at",4.454641476
"1566739_at",4.18269558
"1566740_at",4.189271723
"1566748_at",3.21016846
"1566749_at",2.732356452
"1566760_at",4.195708255
"1566761_a_at",4.655610513
"1566762_at",3.032517286
"1566763_at",3.496244113
"1566764_at",6.026287528
"1566766_a_at",7.360124626
"1566767_at",3.397722911
"1566768_at",4.201556376
"1566771_at",3.156238337
"1566772_at",3.081307047
"1566775_at",6.325676451
"1566776_at",4.512779166
"1566777_at",2.986189276
"1566778_at",3.343738756
"1566779_at",4.740456963
"1566780_at",4.116472644
"1566783_at",3.575372483
"1566784_at",4.470959517
"1566785_x_at",6.020290713
"1566786_at",4.103674942
"1566787_at",3.198809018
"1566798_at",3.234131545
"1566803_at",4.898765794
"1566804_at",3.423375887
"1566805_at",3.314426051
"1566807_a_at",3.763762729
"1566809_a_at",4.225116864
"1566814_at",4.481708294
"1566816_at",4.901894656
"1566821_at",5.38985488
"1566823_a_at",4.788928156
"1566824_at",5.116417652
"1566825_at",3.661079875
"1566830_at",5.564560785
"1566831_at",4.40505836
"1566832_at",3.595788713
"1566833_x_at",3.443154389
"1566834_at",4.667731922
"1566835_at",4.608494994
"1566836_at",3.506677111
"1566837_at",4.859337287
"1566839_at",5.261738547
"1566840_at",3.352830674
"1566841_at",4.120729778
"1566842_at",4.194782875
"1566843_at",3.01763497
"1566844_at",4.779755527
"1566846_at",3.238102596
"1566848_x_at",5.826731825
"1566851_at",4.044092747
"1566852_at",3.7675243
"1566853_at",4.604275116
"1566854_at",4.651338531
"1566860_at",3.139418987
"1566861_at",3.087351402
"1566862_at",2.903434834
"1566863_at",3.151458562
"1566865_at",3.263204547
"1566866_at",3.931873061
"1566867_at",3.639291882
"1566868_at",3.768126933
"1566869_at",3.092937087
"1566870_at",4.664422404
"1566873_at",3.462802587
"1566874_at",3.671962523
"1566879_at",3.636101191
"1566880_at",4.265343891
"1566881_at",3.466886425
"1566882_at",3.641025091
"1566884_at",4.597666262
"1566885_at",4.882304713
"1566887_x_at",8.622777796
"1566888_at",3.233259988
"1566889_at",3.413399409
"1566892_at",3.129410061
"1566893_at",3.019101998
"1566896_at",3.527933267
"1566897_at",3.752093285
"1566898_at",3.035428332
"1566899_at",3.399306356
"1566900_at",3.493598284
"1566901_at",5.067930461
"1566902_at",3.7119785
"1566903_at",5.363141128
"1566906_at",4.951210575
"1566908_at",5.232329281
"1566916_at",3.68110587
"1566917_at",5.016680375
"1566923_at",5.105111359
"1566924_at",4.050658854
"1566926_at",4.265343891
"1566927_at",4.559543282
"1566930_at",2.732946146
"1566931_at",5.016543926
"1566932_x_at",4.92802432
"1566934_at",4.415092917
"1566935_at",3.745767974
"1566937_at",3.808161731
"1566938_at",3.479152124
"1566947_at",3.294433392
"1566948_at",3.833195584
"1566949_at",5.079528544
"1566950_at",3.078937594
"1566951_at",3.945991334
"1566952_at",3.143353078
"1566953_x_at",3.062772776
"1566954_at",5.376844849
"1566955_at",3.966171497
"1566956_at",8.160444209
"1566957_at",5.997110961
"1566958_at",3.276313058
"1566959_at",4.256368484
"1566963_at",3.377738499
"1566964_at",3.221305983
"1566965_at",3.470361724
"1566966_at",3.642408984
"1566967_at",3.873046759
